Response_ID,Timestamp,Curriculum_Design_Relevance,Teaching_Learning_Quality,Assessment_Process_Fairness,Infrastructure_Facilities,Library_Resources_Access,ICT_Resources_Availability,Student_Support_Services,Administrative_Efficiency,Extracurricular_Activities,Research_Innovation_Support,Gender_Sensitivity_Initiatives,Environmental_Sustainability,Value_Added_Courses,Grievance_Redressal_System,Overall_Institutional_Experience
RESP_0128,2023-07-09T00:00:00,3.580049269889387,3.723765426499899,3.1,3.5,3.4365022310679656,3.349537095633658,2.3,2,3.0931093899809072,3.0,3.50559067176893,1.7836450844440488,3.7,4.0,3.1
RESP_0129,2023-12-01T00:00:00,2.994838653980539,3.0219661052766886,3.4,4.0,3.262002192190195,2.761291253617258,2.6,2,4,3.0,3.99271724103296,2.9067892304298075,2.9,3.5,3.0
RESP_0130,2023-10-08T00:00:00,3.512247670595398,4,2.8,3.0,2.9327111963887345,2.4770256168196947,0.8,4,2.7239898783950816,2.5,3.8618371019960094,1.27806727716785,3.5,4.0,3.0
RESP_0131,2023-11-28T00:00:00,4,3.4973933925434855,4.0,4.0,2.986497710272175,2.3578071091020583,3.0,3,2.937499546831679,2.5,3.429522089340348,2.371289617642517,2.7,4.0,3.2
RESP_0132,2023-09-26T00:00:00,3.710414668414037,3.80702706462652,3.8,3.0,2.9639097859126537,3.7800373249104053,1.1,3,2.796973523384428,3.0,3.8268320845987374,1.4589211836336005,3.7,4.0,2.9
RESP_0133,2023-10-01T00:00:00,3.1466907128425596,3.9768141964628154,3.4,3.0,3.6734853094779476,2.9668781509458033,2.1,4,2.4342789342992806,2.5,3.962513656270594,1.6577248869770478,3.6,4.0,2.9
RESP_0134,2023-11-10T00:00:00,3.225840241821511,3.7002273318885197,3.8,4.0,3.257272861452323,4,3.6,3,4,3.0,3.8563053984786566,1.5548642711558018,3.0,4.0,3.2
RESP_0135,2023-12-09T00:00:00,3.4945994693676097,3.643831559902335,3.0,4.0,3.153284275306051,2.240047580913213,2.8,2,3.379243929111456,3.0,3.889685871410763,2.2166165556858433,3.1,3.5,3.4
RESP_0136,2023-11-23T00:00:00,3.997399970406588,3.890595599910366,3.3,3.5,3.3029433300303297,2.992203897555721,0.7,2,0.9856558137835445,3.0,3.8882893526987212,1.8859879606383407,2.8,4.0,2.8
RESP_0137,2023-10-15T00:00:00,2.947764163093851,2.710807712096651,3.7,4.0,2.736068683193788,3.034147533010347,2.4,2,4,3.5,3.824205882886879,1.3476084781403304,3.7,4.0,3.3
RESP_0138,2023-11-11T00:00:00,3.613172223575777,3.232627954740185,3.6,4.0,3.587610261037532,2.260513864178115,0.5,4,2.758487900621348,2.5,3.878538321387934,1.9380573289587866,3.4,4.0,2.9
RESP_0139,2023-08-31T00:00:00,3.537263420765622,4,3.9,3.5,3.0985809335931727,2.4590797594890543,2.9,3,3.606914036618573,2.5,3.99532724833922,1.6521849576282166,3.0,4.0,3.4
RESP_0140,2023-12-20T00:00:00,4,3.0476817139721177,3.3,4.0,2.656209830035137,3.336507828804882,0.9,4,1.7822338048403945,3.0,3.2448449942793394,1.904510475984962,3.7,4.0,2.8
RESP_0141,2023-10-07T00:00:00,3.3141383715719615,3.271961461366964,3.6,3.5,3.5347433751001156,2.863886133540605,1.6,4,2.705351608806879,3.0,3.6872887239125154,1.784320200084204,3.6,4.0,3.4
RESP_0142,2023-08-03T00:00:00,3.642560742751363,3.0126799613074837,3.3,3.5,3.6335527028954107,3.3521983579893906,1.7,2,4,3.0,3.2978146240907993,1.7799411553375455,2.0,4.0,3.3
RESP_0143,2023-11-13T00:00:00,4,3.933493041212813,3.2,3.5,2.9959124670174293,3.319772847860361,2.3,2,4,3.0,3.9040365160229644,2.0602201579482236,3.5,4.0,3.1
RESP_0144,2023-08-18T00:00:00,2.725629192174882,3.8862292650534767,2.9,4.0,3.4325101454297364,2.721409943366131,3.0,3,2.7106892265665747,3.0,3.3974224508931985,2.064631317416967,3.0,4.0,3.4
RESP_0145,2023-11-19T00:00:00,3.4155770415214213,3.7609171099595056,3.6,3.5,3.0815417261634632,3.5947330711404266,1.1,4,4,3.0,3.646968381341725,1.5631291373834133,3.8,4.0,3.5
RESP_0146,2023-08-28T00:00:00,3.5589565641299115,4,3.3,4.0,3.3777308476986585,2.4036039337475135,0.5,2,2.6669107940022925,3.5,3.3054320193736912,2.5181882910195954,2.7,3.5,3.0
RESP_0147,2023-12-01T00:00:00,3.9538489694489,2.8257135150687103,3.5,4.0,3.5001726709269385,2.8227327432667555,2.9,3,3.118291883217782,3.0,3.7534914380599496,2.235996782076871,3.9,4.0,3.2
RESP_0148,2023-08-29T00:00:00,4,3.464489976771268,3.1,3.5,3.311121071590453,2.3294739578293173,0.6,2,2.3782804837614524,3.0,3.6072925657265777,1.8710626665811405,4.4,4.0,2.8
RESP_0149,2023-09-30T00:00:00,2.9506193242442995,3.771003150965357,3.0,3.5,3.595399236238448,3.15258071160261,3.3,4,2.7080443177142675,3.5,3.7275375711312497,1.5630193466155788,3.2,3.5,3.3
RESP_0150,2023-09-26T00:00:00,3.8780666610813137,3.9980266708287346,3.4,3.5,3.463297440289571,2.8631034540472147,1.6,3,2.769404186751939,2.5,3.2462424693976137,2.1211482867734732,3.1,4.0,2.8
RESP_0151,2023-10-04T00:00:00,2.5199031078855803,4,3.9,4.0,3.2226724313399244,2.2007550996994807,1.6,2,4,3.0,3.566019291098695,1.3313908334545415,4.1,4.0,3.2
RESP_0152,2023-11-17T00:00:00,2.269644099338657,3.5137149372045338,3.3,3.5,3.616255912361634,2.359466821034836,2.2,2,3.2565949709294895,3.0,3.334206350646944,2.6138469872369026,2.6,3.5,2.7
RESP_0153,2023-12-17T00:00:00,3.035124503432321,3.61272851606529,4.0,4.0,3.7239137414016947,2.4713127814008695,3.3,2,2.7558057519105486,3.0,3.6195404595167866,2.506792343892465,2.8,3.5,3.0
RESP_0154,2023-07-22T00:00:00,2.9423238108974816,4,2.9,3.0,2.622323133111644,2.59378861634987,3.6,4,4,3.0,3.9261584285288667,1.7850644967848996,2.2,4.0,2.9
RESP_0155,2023-08-15T00:00:00,3.448060554856141,3.372997836103522,4.0,3.5,2.7997452972235086,2.422145584717431,2.3,2,3.85957071702026,2.5,3.305609394922935,2.0742356926801984,3.2,4.0,3.3
RESP_0156,2023-10-23T00:00:00,3.649597101687897,2.809538757840074,2.8,3.5,3.1156794603487357,2.8966678842190285,1.7,4,2.040454850140912,3.0,3.260421282278033,1.706728571571182,3.7,4.0,3.0
RESP_0157,2023-09-06T00:00:00,3.3167631346393893,4,3.7,3.5,3.0139582619832916,2.8842604541531003,2.3,3,3.564303108928618,3.5,3.7930863553900918,1.5929826597851786,3.7,4.0,3.4
RESP_0158,2023-11-07T00:00:00,2.4677197169006293,3.42722862167651,3.0,4.0,3.3695146164991723,2.4852616362051654,1.3,3,3.441287813614403,2.5,3.652975328164654,1.7736423579224219,3.9,4.0,2.9
RESP_0159,2023-08-06T00:00:00,3.2166156954838265,3.5986780905650515,3.4,3.5,2.962375788581954,2.569653765989749,1.1,3,4,2.5,3.949592899207272,2.231535499244405,3.0,4.0,2.9
RESP_0160,2023-11-26T00:00:00,3.3107348854263883,2.147010767789643,2.9,4.0,3.803785835362578,4,2.8,4,4,3.0,3.8588224579397323,2.3629816500890115,4.2,4.0,3.7
RESP_0161,2023-07-16T00:00:00,3.5648899434530796,3.6321799254431335,2.9,4.0,3.3101148856998717,2.245357747268592,1.9,4,3.3153762059927514,3.0,3.608222873199311,1.7661979940485724,3.5,4.0,3.0
RESP_0162,2023-10-19T00:00:00,3.316244442861426,3.5797825801863437,3.9,4.0,3.381147040805069,3.1297895071681046,2.7,3,3.453439386154441,2.5,3.7627713418475204,2.063066258074932,2.9,4.0,3.3
RESP_0163,2023-09-06T00:00:00,3.749709180718209,3.4481066070883184,3.8,3.5,3.3747301927187037,2.322063985832924,2.2,2,3.4818336025857843,2.5,3.805512656788538,2.2882358926588102,3.3,4.0,3.2
RESP_0164,2023-09-24T00:00:00,2.7958331791557085,3.680511114801656,3.3,3.5,3.0057807463123494,3.4102017781300553,2.1,4,3.588907950241282,2.5,3.6412340624540542,2.332955259603558,3.7,4.0,3.3
RESP_0165,2023-11-21T00:00:00,3.0751426824008097,3.2021531541776724,3.0,3.0,2.813852729374444,2.275308273853403,1.9,2,2.8639913694016457,3.0,3.5409656158551925,1.4420224913565407,3.7,4.0,3.1
RESP_0166,2023-07-06T00:00:00,3.772659427388369,3.835182917887847,3.3,3.5,3.123093851977143,3.1103022702270264,1.9,3,3.2498355538031736,3.5,3.594709698461079,1.6471453907303795,3.8,4.0,3.3
RESP_0167,2023-12-20T00:00:00,3.426951826413579,4,3.2,4.0,2.7042047384799948,2.9966570526789873,1.8,4,3.244519987085337,2.5,3.4994054046034577,1.4899733104339201,4.4,4.0,3.1
RESP_0168,2023-11-25T00:00:00,2.394889412430678,3.4454228466282375,3.7,4.0,3.7288132993726895,2.7215464757271004,1.6,3,3.439019192933775,3.0,3.820609083392119,1.6769585141567382,3.5,4.0,3.0
RESP_0169,2023-11-08T00:00:00,3.8021125590688607,3.4293458253577938,4.0,3.5,3.1831927448313655,2.576505151308041,3.8,2,3.5169286840236214,2.5,3.5455241892569687,1.5082707212948916,3.7,4.0,3.4
RESP_0170,2023-12-19T00:00:00,2.9920040313122995,3.4532489876543626,3.8,4.0,3.1503911782413114,2.4270120161163122,3.1,3,2.3033874514765262,3.0,3.308485652752252,1.4913051002410778,3.2,4.0,2.8
RESP_0171,2023-11-06T00:00:00,3.4017048398096,3.727883943738423,3.1,4.0,3.275750269204587,2.2008210937440924,0.8,4,2.354359305898256,2.5,3.655459853224682,1.8404890623447667,2.9,4.0,3.2
RESP_0172,2023-10-17T00:00:00,3.823307024079694,3.9360450896691606,3.0,4.0,3.009556182169983,2.3666375154081614,2.7,2,2.884956474197104,2.5,3.240016994756363,1.8329947751119737,3.7,3.5,2.9
RESP_0173,2023-09-11T00:00:00,3.25265260599096,3.7131441617855354,3.2,3.5,3.214460534454957,2.9965561681772415,1.2,3,1.7305062537807974,3.0,3.9307499035514515,1.5676727587534718,2.8,4.0,2.9
RESP_0174,2023-07-06T00:00:00,3.1762630418259166,4,3.2,3.5,3.6219719238997836,3.137122691891067,0.9,4,4,3.0,3.5891396401955946,1.7718233889355395,3.0,3.5,2.9
RESP_0175,2023-10-26T00:00:00,3.8178534856196142,4,3.0,3.0,2.9964038093445,2.374295063875691,2.9,4,2.8009783014381426,3.0,3.2487312715596213,2.3206452917033777,3.1,4.0,3.1
RESP_0176,2023-09-11T00:00:00,4,4,3.3,4.0,3.8267038410530883,2.8982739082721753,1.5,4,3.6058701734616774,3.0,3.319731786294052,1.5401103521482922,3.8,4.0,3.6
RESP_0177,2023-07-05T00:00:00,4,3.483026362581962,3.1,4.0,3.0183882395979285,3.1061577271403435,2.7,3,3.2448773403082756,3.0,3.7066311515087462,2.2105271696504976,3.8,4.0,3.5
RESP_0178,2023-10-22T00:00:00,3.8870582312767024,4,3.2,4.0,3.7058472813587517,2.805262184750691,3.6,2,0.5503269032931244,3.5,3.476292549549406,2.5268912239781454,3.2,4.0,2.9
RESP_0179,2023-08-07T00:00:00,2.4621319090456,3.247052136290067,3.5,3.5,3.4644120850742413,2.320307636428762,0.8,4,4,3.0,3.308756260287463,2.0761765898252698,2.6,4.0,2.8
RESP_0180,2023-07-26T00:00:00,3.5238465270571733,3.4158991267343453,3.5,3.5,3.1186244863996913,2.304412331120488,0.5,4,2.007614848787266,2.5,3.4437459170189397,2.1143002089844583,3.9,3.5,2.8
RESP_0181,2023-07-02T00:00:00,3.0130100263013997,3.70314194396791,2.9,4.0,3.5098186980380355,2.361962259828928,2.8,2,3.2064770257661386,2.5,3.35679275892798,2.099323420659045,3.4,4.0,3.2
RESP_0182,2023-07-05T00:00:00,3.7178913623840573,4,3.5,4.0,3.2675734368005234,2.299817518018722,1.6,3,4,3.0,3.557150515335181,1.4982898051023903,3.0,4.0,3.2
RESP_0183,2023-12-01T00:00:00,4,2.646312544339155,3.6,3.5,3.198890172271003,3.605057616492225,2.5,2,3.7577522185693994,3.0,3.897347588336662,2.0999863241417915,2.8,4.0,3.3
RESP_0184,2023-09-13T00:00:00,3.268375556374138,3.1980881493489965,2.8,4.0,3.2248820516444465,3.0559190959694433,0.9,2,1.7719633497407696,2.5,3.612264887459289,1.5261362544190746,2.6,4.0,2.9
RESP_0185,2023-09-01T00:00:00,3.174721003018352,4,3.3,3.5,3.1707619095866786,4,2.3,3,3.567088097659479,3.5,3.887525501344526,1.9880700778207825,2.6,4.0,3.6
RESP_0186,2023-12-22T00:00:00,3.626260782445983,3.879166994218397,3.0,4.0,3.040600362870698,2.369290157596656,0.6,3,2.4255941245342165,3.0,3.862429908346107,2.137175948058605,1.6,4.0,2.9
RESP_0187,2023-12-22T00:00:00,2.5298935940234317,3.318339280183243,3.6,4.0,3.204129836103075,3.0250286985088097,1.1,2,2.59863620089133,2.5,3.8615181379624794,2.123002823792733,2.9,3.5,3.1
RESP_0188,2023-11-03T00:00:00,2.612239778115266,3.6752435972738677,3.1,4.0,3.646716666082551,2.5108295512310095,2.1,3,4,3.0,3.672817077020747,1.9183305681449885,3.1,4.0,3.4
RESP_0189,2023-09-07T00:00:00,3.537098485033976,3.3395314077071703,2.8,4.0,3.039477250550172,2.2130692267069274,3.3,2,3.1971214252046116,3.0,3.6187070269552906,2.128864114394262,3.3,4.0,2.8
RESP_0190,2023-11-15T00:00:00,3.2306192658321295,3.9609689256385474,3.3,4.0,3.09797406151454,2.223002450319831,2.0,3,3.6203831422881265,3.0,3.4167392237316463,1.801397929192476,3.3,3.5,3.2
RESP_0191,2023-12-08T00:00:00,3.5547622509200605,3.102940582882412,3.6,3.5,3.158240418702343,4,2.0,3,3.6807835398168702,2.5,3.768853108030619,1.5444276296551789,3.3,4.0,2.9
RESP_0192,2023-10-18T00:00:00,3.462754938619216,3.383138407886674,3.3,3.5,3.056523718592387,2.286040176093284,1.2,2,3.6563602792729504,2.5,3.2674185971469765,1.937659347577072,3.1,4.0,2.9
RESP_0193,2023-12-28T00:00:00,3.6533633250476756,3.653626091231478,3.4,3.5,3.146882232705473,2.5655432834901952,2.2,3,4,2.5,3.3642806361339894,2.0725312149317934,3.4,4.0,3.1
RESP_0194,2023-09-22T00:00:00,3.9922799772634523,4,3.8,3.0,2.7666952146998827,2.2053197835849043,3.8,3,2.4538690194025703,3.0,3.8488514815510104,1.6449950159594056,3.5,4.0,3.1
RESP_0195,2023-10-05T00:00:00,4,3.76749079342815,3.3,4.0,3.4891018067822905,2.515511738364507,1.6,2,3.108797642158666,2.5,3.2891464360157343,1.7396966920971044,3.5,4.0,3.0
RESP_0196,2023-09-12T00:00:00,3.3872491088099825,3.795872094858529,3.7,4.0,3.235369924771807,2.2846891325079324,1.1,2,3.005044423160955,3.0,3.622722185372921,1.8766124483941862,3.9,4.0,3.3
RESP_0197,2023-09-19T00:00:00,3.9612431426297854,3.3077858991061153,3.1,3.0,2.688381133399535,2.9855024142556177,3.0,4,3.961790961705073,3.0,3.5697652461311837,1.9525472711199343,4.0,3.5,3.5
RESP_0198,2023-10-09T00:00:00,4,3.72848504509638,3.6,3.5,3.204128374222055,2.416089178453526,2.2,4,3.8111704547758083,3.0,3.82896649108522,1.5069390402273022,3.0,3.5,3.0
RESP_0199,2023-09-26T00:00:00,3.5220983586523436,4,3.4,3.5,3.25475527700764,2.230271111855475,2.4,3,3.81088084952643,3.5,3.6663399342639855,2.7876602526628815,3.0,3.5,3.4
RESP_0200,2023-11-30T00:00:00,3.2811228805820702,3.627809095053929,3.1,3.5,3.200512034354852,2.418277655014095,2.6,3,3.23184027353673,2.5,3.977501557614902,1.7952732988953612,4.1,4.0,2.9
RESP_0201,2023-08-15T00:00:00,2.3492131318073683,2.9228355927601113,3.3,3.5,3.453151581646484,2.684803768471455,1.8,4,4,2.5,3.368635906806391,2.2413219422088453,2.5,4.0,3.1
RESP_0202,2023-11-07T00:00:00,3.36571226096832,3.287124051271507,3.0,4.0,2.884148658645442,2.2737496742582137,2.4,2,2.1708715986721003,2.5,3.2908385508613462,1.4644242778847185,3.0,3.5,2.9
RESP_0203,2023-12-11T00:00:00,2.5683363430211172,3.850836331749425,3.8,4.0,3.055858015222782,2.2235510238838825,3.0,2,3.361698721861059,3.0,3.4192405158013757,1.681000592434667,3.2,4.0,3.2
RESP_0204,2023-08-18T00:00:00,3.828469026818719,3.3623189678771928,3.3,3.5,3.578414188788602,2.3557686730829355,3.1,4,3.04012494604926,2.5,3.7349870979356496,2.154210838537946,3.1,4.0,3.5
RESP_0205,2023-11-26T00:00:00,3.7581477352139188,3.783897049229847,3.9,3.0,2.8078305066363702,3.4117839653130595,0.3,3,1.9986999478525218,3.0,3.2081332177703326,2.0418790479135933,3.1,4.0,2.7
RESP_0206,2023-10-16T00:00:00,2.9770233220249485,3.9222406685132394,2.8,3.0,2.8302669204551556,3.3222514421040232,1.2,4,3.692609211893343,3.0,3.6852850917384847,2.1473328715547786,3.0,3.5,3.1
RESP_0207,2023-12-27T00:00:00,2.954694663860845,3.804857471056374,3.4,3.5,3.0478943733672703,3.766489888387233,1.9,2,4,3.0,3.590426186902297,1.6936393106386558,3.2,4.0,2.9
RESP_0208,2023-09-16T00:00:00,3.6970388191004564,3.6794222375085703,3.9,3.5,3.478354430918512,2.3256127643755815,3.2,3,4,2.5,3.2100880359713613,2.101286206975447,3.8,4.0,3.1
RESP_0209,2023-09-30T00:00:00,3.726219630431187,3.6605831767589314,3.7,3.5,3.0831561190291996,2.295225099423101,2.3,4,4,2.5,3.7817610803266164,2.3020290892913304,3.1,4.0,3.5
RESP_0210,2023-09-03T00:00:00,4,3.424415359178126,3.1,4.0,3.3970728833107326,2.830112590937657,2.6,4,3.109691904214089,2.5,3.8994088664805515,2.0462130627230324,3.6,4.0,3.3
RESP_0211,2023-09-20T00:00:00,3.186705435469082,3.7516909791985276,3.8,4.0,3.5939926486761973,4,3.0,3,2.463041097942145,3.0,3.4832508693599493,1.7699035351460546,3.2,4.0,3.2
RESP_0212,2023-08-31T00:00:00,3.40117109051194,3.531619001744069,3.6,3.5,3.378627212543449,2.413034883868501,2.9,3,2.317713778815493,3.5,3.4112866972706852,2.1712893120996495,3.0,4.0,2.9
RESP_0213,2023-11-04T00:00:00,4,3.629021514500302,3.9,3.5,3.3600472036675084,4,3.4,2,2.3046840388482797,3.0,3.5008767500602316,1.654175663071832,2.5,4.0,3.1
RESP_0214,2023-07-22T00:00:00,2.970013126110098,3.853965394520076,3.9,3.5,3.1473105245844013,2.3936448559898387,1.0,3,2.701778892314748,2.5,3.989806321743499,2.7830526977927823,3.4,4.0,3.2
RESP_0215,2023-11-06T00:00:00,3.173918475861842,3.123920378923033,2.8,3.5,3.1648822579926468,3.0824213380017866,2.3,4,4,3.5,3.558109412195803,2.4753238059221734,3.4,3.5,3.1
RESP_0216,2023-11-15T00:00:00,3.4667880890539196,3.4643013720468594,4.0,3.0,3.623021606938946,2.219868656055349,2.0,4,3.2190077186479096,3.5,3.8074647599942972,2.3580938694651556,3.9,3.5,3.1
RESP_0217,2023-09-05T00:00:00,3.3717934904093014,3.897599320660459,3.6,4.0,3.53403208379937,2.2104544436547906,2.3,2,3.334349755448771,2.5,3.974265318576109,1.7919604057911123,3.5,4.0,3.0
RESP_0218,2023-10-19T00:00:00,3.433411936095087,4,3.6,4.0,3.4251893539583858,3.087387643890576,1.8,3,2.9557977722797166,3.0,3.851403306913762,2.171110194570831,3.0,3.5,3.5
RESP_0219,2023-08-16T00:00:00,4,3.316406085027683,3.9,3.0,3.0280883612759717,2.4582616323784,0.7,2,2.9455426864127854,2.5,3.3868350905284452,1.3877461297414055,3.9,4.0,3.0
RESP_0220,2023-09-07T00:00:00,4,4,3.8,3.5,2.9022802137407457,2.8745100596810933,2.0,2,4,2.5,3.352259405484369,1.730369572839755,3.3,4.0,2.9
RESP_0221,2023-12-23T00:00:00,3.945824414455936,2.9990177268801324,3.3,3.5,2.880339532282153,2.558835011718883,0.6,4,4,2.5,3.6741234076357303,2.032706702463293,3.2,4.0,3.4
RESP_0222,2023-10-26T00:00:00,2.653136567999555,2.9653454109211155,3.9,3.0,3.438007187384187,2.295412797272411,0.8,4,2.6234725731138937,3.0,3.3294994517508916,2.436658883964033,2.9,3.5,2.8
RESP_0223,2023-11-15T00:00:00,3.6206174398105277,3.441834023361111,3.2,4.0,3.488891477450353,2.907686789072882,1.7,2,4,3.0,3.5027941168383765,1.6717564913226912,2.7,4.0,3.2
RESP_0224,2023-08-30T00:00:00,3.243800475591267,2.8605189269448235,3.3,3.5,2.8711481102281784,2.4434125779268463,2.0,3,2.5727507677964603,3.0,3.853031737303376,1.753897933028763,3.0,4.0,3.2
RESP_0225,2023-11-19T00:00:00,3.269951968665871,3.0592022480649304,3.1,3.0,3.304559263953511,2.3206958374700735,2.7,2,3.963084135112946,3.5,3.9745167905012293,1.8288482198589604,2.9,4.0,3.1
RESP_0226,2023-12-02T00:00:00,3.791938700968088,3.6743155493781177,3.2,4.0,2.959254762469525,3.2405569251512985,1.5,3,3.0031850404514966,3.0,3.904104490659365,1.890732863943374,3.2,4.0,3.1
RESP_0227,2023-09-30T00:00:00,3.116316365518225,2.8174446421242036,3.0,3.5,3.1844458399109885,2.6087561214900745,2.3,4,2.397295393015753,2.5,3.855134481184366,2.554657746929419,2.7,3.5,2.7
RESP_0228,2023-10-05T00:00:00,3.0546654236391655,3.8914802840262883,2.9,4.0,3.198758018486457,3.21229917244127,1.3,4,3.2625902903792734,3.0,3.7932390354203487,1.6125869720041115,3.9,4.0,3.5
RESP_0229,2023-07-24T00:00:00,3.2146067869050325,3.246156502387571,3.0,4.0,3.375520246240222,3.2275986119186886,1.1,3,2.8035826582566457,2.5,3.522972063661647,1.3925046301530357,3.2,3.5,2.7
RESP_0230,2023-07-23T00:00:00,3.7914712557505794,3.8139060875479314,3.6,3.5,3.606478256934884,2.979065388075251,2.0,2,3.510964566349861,3.0,3.3202019015598743,1.819253759277309,3.6,4.0,3.1
RESP_0231,2023-07-05T00:00:00,3.0663967617531664,3.33121762013928,3.9,4.0,3.7064980436312007,2.3159951416274422,1.6,3,3.706272253407627,3.0,3.9663927799300502,1.247966486160111,2.4,4.0,2.8
RESP_0232,2023-07-19T00:00:00,3.7035862502520955,3.008121067782459,3.0,4.0,2.612936800739987,2.787045724924861,3.6,2,3.2441631364112924,3.0,3.3265850954812968,1.9911794215819443,3.9,3.5,3.2
RESP_0233,2023-09-01T00:00:00,3.67117002929414,3.7039120335014597,3.0,4.0,3.0868774859774954,3.0073762054706,2.4,3,3.2089910462200257,3.0,3.3139036039088676,2.291187905325803,2.4,3.5,3.4
RESP_0234,2023-11-15T00:00:00,3.987916189974727,4,3.5,4.0,3.1490771661456636,2.7895487143967976,1.5,4,2.655818461857676,3.0,3.695910467776191,1.8642894146247169,3.2,3.5,3.1
RESP_0235,2023-10-18T00:00:00,3.6643726969395884,3.3490857126414686,3.8,4.0,3.2886970558780972,3.9535731839472232,3.6,3,2.4934065137933183,3.0,3.923181003977215,1.7686666655726953,3.6,4.0,3.3
RESP_0236,2023-08-10T00:00:00,3.4927871020567607,3.8844043318685255,3.1,4.0,2.7987360893118294,2.374020702377855,3.8,4,4,2.5,3.371870348086162,2.006954180979842,3.2,4.0,3.3
RESP_0237,2023-10-07T00:00:00,3.011940355131538,3.419955093803163,3.0,3.5,3.698673905130807,2.7809352399280867,1.0,3,3.2680789050270294,2.5,3.399971850266751,2.05439964547418,3.7,4.0,2.9
RESP_0238,2023-12-02T00:00:00,3.4815746835500616,3.7399331658481554,3.2,4.0,2.9186852218452506,3.3352248907099256,1.7,3,2.934682209739162,3.0,3.3580571332648574,2.8330973822019225,3.6,4.0,3.0
RESP_0239,2023-08-09T00:00:00,3.0266357559403105,3.6701268944105374,3.3,3.0,2.8632092036683154,3.33578407922686,1.1,3,2.794085716098921,3.0,3.7187093466941965,2.190071422665104,3.9,4.0,3.1
RESP_0240,2023-07-08T00:00:00,3.1803657740266527,3.2207342442971227,3.1,4.0,3.027988362535901,2.4160993653415477,0.9,2,3.8288033964967347,3.0,3.896222321359993,3.238958620973702,3.5,4.0,3.4
RESP_0241,2023-07-13T00:00:00,3.6233166481134673,3.49620928411967,3.3,4.0,2.749660708372502,2.5867358384874555,1.5,4,3.7517923776372806,3.0,3.8243588122351544,2.012645078715117,3.4,4.0,3.5
RESP_0242,2023-12-28T00:00:00,3.4154607755837527,4,3.7,3.5,3.483480359434388,2.6056444130534344,2.7,3,3.9295970193750156,3.0,3.7674946174640036,1.8676229753216524,3.2,3.5,3.0
RESP_0243,2023-09-25T00:00:00,3.3199977831328504,3.8860680172100373,3.4,4.0,3.1113560321913236,3.264670903300771,2.7,3,2.9740391877522376,2.5,3.9081877343154234,2.449175831913526,3.7,4.0,3.6
RESP_0244,2023-08-11T00:00:00,2.9051994851013374,3.71734416102622,2.9,4.0,3.8125600182735027,2.3370959882359688,1.4,3,3.743310752532829,3.0,3.702899375149455,1.5553893541350228,2.6,3.5,3.1
RESP_0245,2023-10-06T00:00:00,3.9188334753242713,2.983724894429419,4.0,4.0,3.373449043046725,2.3321031216174397,0.5,4,1.5620995753835851,3.0,3.2472772026603027,1.6395012767874242,3.2,4.0,3.2
RESP_0246,2023-12-01T00:00:00,3.7617600800996285,3.6286447132191095,3.4,3.5,3.4608382028253395,3.4994100758712907,2.6,3,3.0939596405481495,3.0,3.8434596690905916,1.5666463557522834,3.9,4.0,3.6
